purchase_key,customer_id,item_key,location_key,season,size,color,purchase_amount,review_rating,review_rating_imputed,received_discount,shipping_type,payment_method,purchase_frequency_days,purchases_per_year,est_annual_value
3214,3214,8,43,Winter,M,Brown,56,3.3,False,False,Standard,Credit Card,30,12.17,681.52
3215,3215,16,47,Spring,M,Yellow,78,3.1,False,False,Free Shipping,Debit Card,365,1.0,78.0
3216,3216,24,39,Summer,M,Magenta,90,2.7,False,False,Free Shipping,PayPal,90,4.06,365.4
3217,3217,11,13,Winter,S,Olive,85,3.4,False,False,Next Day Air,Cash,7,52.14,4431.9
3218,3218,8,37,Fall,M,Silver,58,3.4,False,False,Express,Venmo,7,52.14,3024.12
3219,3219,16,9,Fall,M,Teal,34,3.9,False,False,Express,PayPal,30,12.17,413.78
3220,3220,24,16,Summer,L,White,40,3.5,False,False,2-Day Shipping,Credit Card,7,52.14,2085.6
3221,3221,4,34,Fall,M,Blue,29,4.1,False,False,Free Shipping,Cash,30,12.17,352.93
3222,3222,19,29,Winter,M,Yellow,76,3.2,False,False,Standard,Cash,365,1.0,76.0
3223,3223,8,43,Fall,S,Maroon,84,4.6,False,False,Store Pickup,PayPal,90,4.06,341.04
3224,3224,14,26,Spring,S,Gray,65,3.9,False,False,Standard,Venmo,14,26.07,1694.55
3225,3225,11,8,Winter,L,Indigo,80,2.7,False,False,Free Shipping,PayPal,30,12.17,973.6
3226,3226,9,29,Fall,M,Pink,98,3.0,False,False,Store Pickup,Credit Card,7,52.14,5109.72
3227,3227,23,23,Spring,XL,Beige,71,3.3,False,False,Next Day Air,Bank Transfer,14,26.07,1850.97
3228,3228,7,2,Fall,XL,White,69,2.7,False,False,Free Shipping,Debit Card,90,4.06,280.14
3229,3229,6,7,Spring,M,Yellow,95,4.6,False,False,2-Day Shipping,PayPal,365,1.0,95.0
3230,3230,13,7,Fall,M,Teal,67,2.7,False,False,Express,Cash,30,12.17,815.39
3231,3231,23,16,Summer,M,Olive,49,2.5,False,False,Next Day Air,Debit Card,365,1.0,49.0
3232,3232,22,28,Winter,M,Maroon,97,4.4,False,False,Free Shipping,Credit Card,365,1.0,97.0
3233,3233,19,21,Spring,M,White,34,4.0,False,False,Next Day Air,Bank Transfer,30,12.17,413.78
3234,3234,2,14,Fall,M,Lavender,74,3.8,False,False,Express,Debit Card,14,26.07,1929.18
3235,3235,6,47,Winter,M,Black,96,2.5,False,False,2-Day Shipping,Debit Card,90,4.06,389.76
3236,3236,2,16,Summer,M,Green,68,4.0,False,False,Free Shipping,Venmo,30,12.17,827.56
3237,3237,2,40,Fall,L,Olive,84,4.1,False,False,Next Day Air,Cash,30,12.17,1022.28
3238,3238,19,45,Summer,M,Gray,57,2.8,False,False,Express,Cash,7,52.14,2971.98
3239,3239,23,50,Fall,XL,Teal,84,3.4,False,False,2-Day Shipping,Cash,90,4.06,341.04
3240,3240,8,6,Fall,M,Charcoal,32,2.7,False,False,2-Day Shipping,Cash,30,12.17,389.44
3241,3241,21,48,Fall,M,Violet,37,3.8,False,False,2-Day Shipping,Bank Transfer,30,12.17,450.29
3242,3242,4,7,Summer,M,Lavender,58,4.4,False,False,Store Pickup,PayPal,90,4.06,235.48
3243,3243,17,37,Fall,S,Beige,74,2.8,False,False,Express,Venmo,7,52.14,3858.36
3244,3244,11,12,Summer,L,Black,99,5.0,False,False,Store Pickup,Bank Transfer,90,4.06,401.94
3245,3245,18,4,Fall,M,Black,81,4.7,False,False,Express,Credit Card,365,1.0,81.0
3246,3246,13,16,Fall,M,Purple,76,3.2,False,False,Next Day Air,Cash,7,52.14,3962.64
3247,3247,23,22,Summer,M,Magenta,98,2.9,False,False,Store Pickup,Cash,30,12.17,1192.66
3248,3248,3,4,Summer,M,Teal,91,3.7,False,False,Express,PayPal,14,26.07,2372.37
3249,3249,19,38,Summer,S,Teal,79,4.2,False,False,Free Shipping,Bank Transfer,90,4.06,320.74
3250,3250,1,46,Summer,M,Pink,83,3.4,False,False,Express,Credit Card,90,4.06,336.98
3251,3251,24,23,Spring,M,Teal,90,2.9,False,False,2-Day Shipping,Venmo,7,52.14,4692.6
3252,3252,24,28,Winter,M,Gold,20,3.7,False,False,Standard,Venmo,90,4.06,81.2
3253,3253,21,26,Spring,L,Brown,21,2.7,False,False,Store Pickup,Credit Card,14,26.07,547.47
3254,3254,1,27,Fall,M,Brown,60,3.2,False,False,2-Day Shipping,Venmo,14,26.07,1564.2
3255,3255,18,14,Winter,S,Magenta,31,4.9,False,False,Store Pickup,Bank Transfer,90,4.06,125.86
3256,3256,15,30,Fall,M,Black,40,2.8,False,False,Next Day Air,Bank Transfer,30,12.17,486.8
3257,3257,8,49,Winter,L,Teal,26,4.7,False,False,Free Shipping,Venmo,90,4.06,105.56
3258,3258,14,23,Fall,M,Brown,98,3.3,False,False,Express,Venmo,90,4.06,397.88
3259,3259,22,30,Spring,M,Magenta,51,4.3,False,False,Express,Credit Card,14,26.07,1329.57
3260,3260,5,36,Fall,XL,Indigo,95,3.7,False,False,2-Day Shipping,Debit Card,90,4.06,385.7
3261,3261,7,49,Summer,M,Violet,36,4.5,False,False,2-Day Shipping,Credit Card,365,1.0,36.0
3262,3262,2,39,Winter,L,Cyan,52,3.4,False,False,Store Pickup,Debit Card,7,52.14,2711.28
3263,3263,19,14,Spring,M,Violet,35,2.7,False,False,Standard,Cash,90,4.06,142.1
3264,3264,15,45,Fall,S,Black,68,4.4,False,False,Express,Debit Card,14,26.07,1772.76
3265,3265,13,19,Winter,S,Charcoal,50,4.0,False,False,Express,Cash,14,26.07,1303.5
3266,3266,8,1,Winter,M,White,100,3.2,False,False,Express,Credit Card,14,26.07,2607.0
3267,3267,24,1,Winter,S,Gray,74,4.2,False,False,Next Day Air,Bank Transfer,7,52.14,3858.36
3268,3268,11,12,Winter,L,Pink,45,3.0,False,False,Store Pickup,Credit Card,90,4.06,182.7
3269,3269,10,4,Fall,M,Cyan,97,2.8,False,False,Free Shipping,Bank Transfer,90,4.06,393.82
3270,3270,9,35,Winter,M,Blue,60,4.9,False,False,Express,Cash,30,12.17,730.2
3271,3271,17,13,Winter,M,Indigo,25,4.7,False,False,Express,PayPal,365,1.0,25.0
3272,3272,17,28,Spring,XL,Magenta,55,4.4,False,False,Standard,Credit Card,7,52.14,2867.7
3273,3273,22,43,Winter,M,Lavender,99,3.1,False,False,Next Day Air,PayPal,90,4.06,401.94
3274,3274,2,28,Summer,S,Orange,45,2.6,False,False,Free Shipping,PayPal,90,4.06,182.7
3275,3275,18,36,Spring,M,Cyan,20,3.9,False,False,Store Pickup,Cash,14,26.07,521.4
3276,3276,13,1,Summer,XL,Green,88,2.6,False,False,2-Day Shipping,Debit Card,7,52.14,4588.32
3277,3277,7,41,Summer,M,White,99,4.0,False,False,Store Pickup,PayPal,90,4.06,401.94
3278,3278,16,43,Spring,M,Blue,86,4.9,False,False,Store Pickup,Credit Card,30,12.17,1046.62
3279,3279,10,26,Summer,M,Black,70,3.3,False,False,2-Day Shipping,Bank Transfer,7,52.14,3649.8
3280,3280,5,50,Fall,S,Red,50,3.0,False,False,Express,Debit Card,14,26.07,1303.5
3281,3281,4,32,Winter,L,Red,57,2.7,False,False,Next Day Air,PayPal,30,12.17,693.69
3282,3282,13,37,Winter,L,Gold,69,3.1,False,False,Free Shipping,Bank Transfer,365,1.0,69.0
3283,3283,19,5,Fall,M,Red,94,4.8,False,False,Next Day Air,Credit Card,30,12.17,1143.98
3284,3284,25,33,Spring,L,Purple,24,2.9,False,False,Express,Debit Card,90,4.06,97.44
3285,3285,7,17,Spring,L,White,79,4.5,False,False,2-Day Shipping,Venmo,365,1.0,79.0
3286,3286,5,11,Fall,XL,Magenta,31,4.6,False,False,Free Shipping,Cash,7,52.14,1616.34
3287,3287,25,13,Winter,L,Pink,67,5.0,False,False,Express,Venmo,14,26.07,1746.69
3288,3288,16,48,Spring,L,Black,63,4.3,False,False,2-Day Shipping,Credit Card,7,52.14,3284.82
3289,3289,4,40,Spring,XL,White,61,4.9,False,False,Next Day Air,Credit Card,14,26.07,1590.27
3290,3290,1,26,Summer,M,Maroon,50,4.0,False,False,2-Day Shipping,Venmo,90,4.06,203.0
3291,3291,24,34,Spring,L,Black,82,3.1,False,False,Free Shipping,PayPal,30,12.17,997.94
3292,3292,2,31,Fall,L,Olive,51,2.6,False,False,2-Day Shipping,Cash,30,12.17,620.67
3293,3293,4,25,Spring,L,Gray,23,4.9,False,False,Standard,Bank Transfer,14,26.07,599.61
3294,3294,24,48,Spring,M,Gold,91,3.5,False,False,2-Day Shipping,Credit Card,14,26.07,2372.37
3295,3295,18,40,Spring,S,Magenta,60,4.5,False,False,Store Pickup,Bank Transfer,14,26.07,1564.2
3296,3296,9,48,Summer,S,Lavender,34,2.8,False,False,Next Day Air,Cash,7,52.14,1772.76
3297,3297,9,2,Spring,M,Green,23,4.2,False,False,Next Day Air,Venmo,90,4.06,93.38
3298,3298,2,48,Fall,M,Violet,82,4.1,False,False,Free Shipping,PayPal,30,12.17,997.94
3299,3299,25,31,Fall,M,Brown,73,3.5,False,False,Express,Bank Transfer,90,4.06,296.38
3300,3300,15,41,Spring,L,Teal,32,4.0,False,False,2-Day Shipping,Venmo,30,12.17,389.44
3301,3301,5,36,Spring,M,Charcoal,80,4.0,False,False,Express,Bank Transfer,14,26.07,2085.6
3302,3302,13,36,Summer,XL,Charcoal,58,2.5,False,False,Free Shipping,Credit Card,14,26.07,1512.06
3303,3303,9,1,Winter,XL,Beige,82,4.2,False,False,Standard,Venmo,14,26.07,2137.74
3304,3304,2,24,Summer,S,Turquoise,60,3.4,False,False,Next Day Air,Credit Card,14,26.07,1564.2
3305,3305,4,24,Fall,XL,Orange,79,4.8,False,False,Next Day Air,Bank Transfer,90,4.06,320.74
3306,3306,11,27,Summer,L,Cyan,41,4.9,False,False,Standard,PayPal,14,26.07,1068.87
3307,3307,25,6,Summer,L,Orange,39,3.6,False,False,Store Pickup,Venmo,14,26.07,1016.73
3308,3308,7,38,Winter,S,Green,36,4.0,False,False,Store Pickup,Cash,30,12.17,438.12
3309,3309,12,44,Fall,M,Pink,70,2.6,False,False,Express,Cash,30,12.17,851.9
3310,3310,4,21,Summer,M,Blue,47,3.1,False,False,Store Pickup,PayPal,30,12.17,571.99
3311,3311,25,15,Winter,M,Pink,27,3.6,False,False,Free Shipping,PayPal,14,26.07,703.89
3312,3312,5,9,Summer,L,Blue,52,4.0,False,False,Express,Bank Transfer,365,1.0,52.0
3313,3313,23,18,Summer,L,Black,75,3.9,False,False,Next Day Air,Cash,90,4.06,304.5
3314,3314,5,16,Fall,XL,Black,30,3.9,False,False,Express,Credit Card,30,12.17,365.1
3315,3315,17,16,Spring,M,Violet,94,3.3,False,False,Standard,Credit Card,90,4.06,381.64
3316,3316,7,17,Summer,S,Gold,68,2.9,False,False,Standard,PayPal,90,4.06,276.08
3317,3317,17,31,Summer,M,Olive,45,3.1,False,False,Free Shipping,Debit Card,14,26.07,1173.15
3318,3318,5,33,Summer,XL,Pink,67,4.7,False,False,Standard,Cash,90,4.06,272.02
3319,3319,25,34,Summer,M,Olive,46,3.9,False,False,Free Shipping,PayPal,30,12.17,559.82
3320,3320,15,34,Summer,M,Indigo,31,4.3,False,False,Next Day Air,Credit Card,90,4.06,125.86
3321,3321,9,13,Fall,XL,Silver,44,4.2,False,False,2-Day Shipping,Cash,90,4.06,178.64
3322,3322,24,19,Winter,S,Charcoal,100,4.3,False,False,Next Day Air,Venmo,365,1.0,100.0
3323,3323,18,14,Winter,XL,Orange,92,4.6,False,False,Next Day Air,PayPal,7,52.14,4796.88
3324,3324,4,34,Winter,M,Yellow,78,3.8,False,False,Free Shipping,Credit Card,30,12.17,949.26
3325,3325,19,25,Fall,S,Red,32,3.3,False,False,Standard,Venmo,7,52.14,1668.48
3326,3326,21,2,Fall,M,Maroon,97,3.7,False,False,2-Day Shipping,Venmo,30,12.17,1180.49
3327,3327,3,34,Summer,M,Magenta,95,4.3,False,False,Standard,Debit Card,365,1.0,95.0
3328,3328,15,7,Spring,M,Black,64,4.1,False,False,Express,Debit Card,90,4.06,259.84
3329,3329,21,49,Spring,M,Violet,35,3.2,False,False,Free Shipping,Cash,14,26.07,912.45
3330,3330,1,30,Winter,M,Gray,54,3.8,False,False,Express,Debit Card,14,26.07,1407.78
3331,3331,23,25,Spring,M,Black,96,3.2,False,False,2-Day Shipping,Bank Transfer,90,4.06,389.76
3332,3332,8,5,Summer,M,Pink,58,3.5,False,False,Free Shipping,PayPal,90,4.06,235.48
3333,3333,19,47,Summer,M,Silver,23,3.1,False,False,2-Day Shipping,PayPal,14,26.07,599.61
3334,3334,12,23,Spring,M,Violet,35,4.2,False,False,Express,PayPal,30,12.17,425.95
3335,3335,14,5,Summer,M,Beige,23,3.4,False,False,Free Shipping,Credit Card,365,1.0,23.0
3336,3336,5,43,Winter,XL,Cyan,94,3.5,False,False,Express,Bank Transfer,90,4.06,381.64
3337,3337,9,26,Fall,M,Brown,45,4.0,False,False,Free Shipping,Debit Card,365,1.0,45.0
3338,3338,25,3,Winter,L,Blue,23,4.4,False,False,2-Day Shipping,Bank Transfer,14,26.07,599.61
3339,3339,16,23,Winter,L,White,94,2.9,False,False,2-Day Shipping,Credit Card,30,12.17,1143.98
3340,3340,3,27,Fall,M,Cyan,99,3.6,False,False,Store Pickup,Cash,14,26.07,2580.93
3341,3341,19,46,Fall,XL,Maroon,36,4.4,False,False,Free Shipping,Credit Card,14,26.07,938.52
3342,3342,25,7,Summer,XL,Olive,50,4.5,False,False,Standard,Credit Card,30,12.17,608.5
3343,3343,25,30,Spring,M,Violet,81,3.8,False,False,Free Shipping,Credit Card,7,52.14,4223.34
3344,3344,15,17,Winter,XL,Green,31,3.6,False,False,2-Day Shipping,Cash,14,26.07,808.17
3345,3345,5,47,Fall,XL,Magenta,48,4.3,False,False,Free Shipping,Cash,365,1.0,48.0
3346,3346,4,9,Summer,M,Turquoise,91,4.0,False,False,2-Day Shipping,Venmo,14,26.07,2372.37
3347,3347,12,36,Summer,M,Black,99,3.4,False,False,Express,Venmo,90,4.06,401.94
3348,3348,22,15,Summer,XL,Cyan,70,4.4,False,False,Standard,PayPal,14,26.07,1824.9
3349,3349,19,29,Winter,L,Gray,74,2.8,False,False,Standard,Cash,90,4.06,300.44
3350,3350,6,10,Fall,M,Red,79,2.8,False,False,Store Pickup,PayPal,90,4.06,320.74
3351,3351,4,24,Fall,S,Olive,33,4.9,False,False,2-Day Shipping,Cash,14,26.07,860.31
3352,3352,14,29,Spring,L,Cyan,49,4.2,False,False,2-Day Shipping,Bank Transfer,14,26.07,1277.43
3353,3353,2,47,Summer,M,Teal,96,2.9,False,False,Next Day Air,Bank Transfer,14,26.07,2502.72
3354,3354,10,35,Fall,L,Teal,66,4.6,False,False,Free Shipping,Credit Card,90,4.06,267.96
3355,3355,16,20,Fall,M,Orange,45,2.8,False,False,Next Day Air,PayPal,7,52.14,2346.3
3356,3356,9,8,Spring,M,Peach,28,2.6,False,False,Store Pickup,Bank Transfer,14,26.07,729.96
3357,3357,12,42,Summer,M,Silver,48,3.5,False,False,Store Pickup,PayPal,14,26.07,1251.36
3358,3358,11,4,Winter,M,Pink,67,3.5,False,False,Free Shipping,Credit Card,30,12.17,815.39
3359,3359,19,42,Fall,M,Magenta,59,3.4,False,False,2-Day Shipping,Cash,365,1.0,59.0
3360,3360,8,29,Fall,L,Red,74,3.9,False,False,Next Day Air,Debit Card,30,12.17,900.58
3361,3361,25,23,Spring,M,Maroon,81,3.3,False,False,2-Day Shipping,Cash,90,4.06,328.86
3362,3362,22,9,Spring,M,Silver,26,4.1,False,False,Free Shipping,Credit Card,14,26.07,677.82
3363,3363,4,42,Summer,M,Gray,61,3.0,False,False,Next Day Air,Venmo,14,26.07,1590.27
3364,3364,18,5,Winter,M,Turquoise,23,3.0,False,False,Next Day Air,Bank Transfer,14,26.07,599.61
3365,3365,7,37,Fall,M,Peach,33,3.2,False,False,Standard,Credit Card,30,12.17,401.61
3366,3366,16,42,Fall,L,Teal,58,3.9,False,False,Express,Credit Card,90,4.06,235.48
3367,3367,3,33,Spring,M,Red,65,3.6,False,False,2-Day Shipping,Debit Card,90,4.06,263.9
3368,3368,19,42,Summer,M,Blue,48,3.1,False,False,Store Pickup,Venmo,14,26.07,1251.36
3369,3369,21,27,Spring,M,Blue,25,4.8,False,False,Express,Bank Transfer,90,4.06,101.5
3370,3370,18,19,Winter,M,Indigo,51,3.8,False,False,2-Day Shipping,Cash,30,12.17,620.67
3371,3371,2,13,Summer,M,Charcoal,31,2.8,False,False,Store Pickup,Cash,14,26.07,808.17
3372,3372,11,6,Winter,S,Turquoise,99,4.0,False,False,Next Day Air,PayPal,365,1.0,99.0
3373,3373,17,38,Winter,M,Maroon,25,4.6,False,False,Free Shipping,Credit Card,90,4.06,101.5
3374,3374,21,23,Spring,M,Purple,52,3.5,False,False,Store Pickup,Debit Card,90,4.06,211.12
3375,3375,9,28,Spring,S,Lavender,47,3.7,False,False,2-Day Shipping,Debit Card,365,1.0,47.0
3376,3376,20,7,Fall,XL,Yellow,98,4.9,False,False,Express,Credit Card,365,1.0,98.0
3377,3377,5,35,Winter,M,Green,46,4.1,False,False,Store Pickup,Cash,90,4.06,186.76
3378,3378,14,17,Winter,M,Yellow,32,4.6,False,False,Next Day Air,PayPal,14,26.07,834.24
3379,3379,15,23,Fall,L,Gold,75,4.5,False,False,Next Day Air,Cash,90,4.06,304.5
3380,3380,4,42,Summer,L,Turquoise,51,5.0,False,False,Store Pickup,Cash,7,52.14,2659.14
3381,3381,10,34,Summer,L,Blue,52,3.8,False,False,Standard,PayPal,90,4.06,211.12
3382,3382,5,23,Winter,L,Turquoise,66,4.7,False,False,Standard,Credit Card,90,4.06,267.96
3383,3383,18,27,Spring,M,Maroon,35,2.8,False,False,Express,Bank Transfer,7,52.14,1824.9
3384,3384,24,8,Fall,M,Pink,43,2.6,False,False,Next Day Air,Venmo,14,26.07,1121.01
3385,3385,11,23,Summer,L,Maroon,24,3.8,False,False,Free Shipping,Venmo,90,4.06,97.44
3386,3386,6,39,Winter,M,Olive,83,2.8,False,False,Standard,Credit Card,90,4.06,336.98
3387,3387,19,22,Fall,M,Lavender,62,2.6,False,False,2-Day Shipping,Cash,90,4.06,251.72
3388,3388,13,30,Spring,S,Pink,78,3.4,False,False,2-Day Shipping,Credit Card,14,26.07,2033.46
3389,3389,18,41,Spring,M,Cyan,61,4.5,False,False,Store Pickup,Credit Card,7,52.14,3180.54
3390,3390,13,33,Fall,L,Maroon,57,3.8,False,False,Free Shipping,Venmo,365,1.0,57.0
3391,3391,17,37,Summer,S,Red,70,3.0,False,False,Next Day Air,PayPal,365,1.0,70.0
3392,3392,11,26,Fall,M,Silver,57,3.7,False,False,2-Day Shipping,Debit Card,90,4.06,231.42
3393,3393,7,30,Winter,XL,Blue,74,4.4,False,False,Free Shipping,Venmo,14,26.07,1929.18
3394,3394,10,3,Fall,M,Gold,90,3.1,False,False,Next Day Air,Debit Card,30,12.17,1095.3
3395,3395,21,45,Spring,S,Yellow,98,4.2,False,False,Store Pickup,PayPal,365,1.0,98.0
3396,3396,10,6,Winter,M,Silver,43,3.1,False,False,Free Shipping,Debit Card,90,4.06,174.58
3397,3397,13,42,Winter,XL,Black,37,5.0,False,False,Next Day Air,PayPal,90,4.06,150.22
3398,3398,9,30,Summer,L,Yellow,38,2.7,False,False,Standard,Bank Transfer,14,26.07,990.66
3399,3399,12,26,Winter,L,Pink,60,3.8,False,False,Standard,Cash,14,26.07,1564.2
3400,3400,13,26,Winter,XL,Yellow,55,3.3,False,False,Standard,Debit Card,365,1.0,55.0
3401,3401,8,28,Fall,M,Lavender,51,4.8,False,False,Free Shipping,Venmo,14,26.07,1329.57
3402,3402,1,28,Winter,L,Peach,71,3.4,False,False,Standard,Credit Card,7,52.14,3701.94
3403,3403,11,18,Spring,M,Black,61,4.4,False,False,2-Day Shipping,PayPal,90,4.06,247.66
3404,3404,20,13,Summer,M,Olive,65,3.9,False,False,Standard,Cash,14,26.07,1694.55
3405,3405,3,40,Fall,L,Olive,34,3.9,False,False,2-Day Shipping,Credit Card,365,1.0,34.0
3406,3406,9,47,Summer,M,White,87,4.2,False,False,Store Pickup,Bank Transfer,14,26.07,2268.09
3407,3407,18,27,Spring,M,Red,79,4.0,False,False,Store Pickup,Venmo,90,4.06,320.74
3408,3408,10,1,Spring,S,Purple,46,2.6,False,False,Store Pickup,Cash,90,4.06,186.76
3409,3409,17,26,Summer,L,Purple,72,4.4,False,False,Standard,Bank Transfer,365,1.0,72.0
3410,3410,14,23,Summer,M,Teal,93,3.2,False,False,Next Day Air,Credit Card,90,4.06,377.58
3411,3411,21,35,Summer,L,Teal,76,4.3,False,False,Free Shipping,Bank Transfer,14,26.07,1981.32
3412,3412,22,32,Winter,L,Gray,56,4.9,False,False,2-Day Shipping,Cash,7,52.14,2919.84
3413,3413,21,14,Fall,M,Magenta,83,3.8,False,False,Store Pickup,Venmo,90,4.06,336.98
3414,3414,3,8,Winter,XL,Black,90,2.5,False,False,Express,PayPal,14,26.07,2346.3
3415,3415,20,7,Spring,M,Maroon,94,4.9,False,False,Next Day Air,Bank Transfer,90,4.06,381.64
3416,3416,9,32,Fall,M,Gold,68,3.0,False,False,2-Day Shipping,Bank Transfer,365,1.0,68.0
3417,3417,21,1,Spring,M,Purple,53,3.2,False,False,Store Pickup,Bank Transfer,90,4.06,215.18
3418,3418,24,21,Summer,M,Blue,35,2.9,False,False,2-Day Shipping,Debit Card,14,26.07,912.45
3419,3419,25,40,Summer,M,Beige,30,2.8,False,False,Free Shipping,Debit Card,365,1.0,30.0
3420,3420,6,48,Winter,L,Indigo,26,3.1,False,False,Store Pickup,Venmo,14,26.07,677.82
3421,3421,5,17,Winter,M,Purple,60,3.4,False,False,Express,PayPal,14,26.07,1564.2
3422,3422,22,30,Summer,M,Maroon,30,2.9,False,False,Free Shipping,PayPal,7,52.14,1564.2
3423,3423,24,32,Winter,L,Beige,91,3.2,False,False,Next Day Air,Venmo,30,12.17,1107.47
3424,3424,20,21,Spring,M,Brown,71,3.8,False,False,Next Day Air,PayPal,14,26.07,1850.97
3425,3425,7,9,Summer,L,Green,64,3.6,False,False,2-Day Shipping,Credit Card,30,12.17,778.88
3426,3426,5,22,Summer,M,Blue,54,4.3,False,False,Next Day Air,Debit Card,14,26.07,1407.78
3427,3427,17,37,Fall,XL,Magenta,35,4.8,False,False,2-Day Shipping,Credit Card,365,1.0,35.0
3428,3428,19,22,Winter,XL,Turquoise,38,2.5,False,False,Store Pickup,Cash,365,1.0,38.0
3429,3429,6,47,Fall,M,Gray,69,2.5,False,False,Next Day Air,Venmo,30,12.17,839.73
3430,3430,16,2,Winter,S,Purple,96,4.6,False,False,Express,Debit Card,7,52.14,5005.44
3431,3431,17,26,Winter,M,Lavender,73,4.2,False,False,Next Day Air,Bank Transfer,90,4.06,296.38
3432,3432,2,31,Summer,S,Green,49,4.2,False,False,Express,Venmo,365,1.0,49.0
3433,3433,20,7,Summer,M,Gray,44,4.8,False,False,2-Day Shipping,PayPal,90,4.06,178.64
3434,3434,17,2,Spring,M,Yellow,93,4.5,False,False,Free Shipping,PayPal,365,1.0,93.0
3435,3435,13,35,Summer,S,Orange,72,3.3,False,False,2-Day Shipping,Venmo,14,26.07,1877.04
3436,3436,17,26,Summer,M,Beige,91,2.7,False,False,2-Day Shipping,Debit Card,14,26.07,2372.37
3437,3437,2,27,Winter,L,Peach,83,2.8,False,False,2-Day Shipping,Bank Transfer,30,12.17,1010.11
3438,3438,25,36,Winter,S,Green,62,3.5,False,False,2-Day Shipping,PayPal,365,1.0,62.0
3439,3439,14,17,Fall,M,Violet,71,3.0,False,False,Store Pickup,Credit Card,30,12.17,864.07
3440,3440,3,12,Summer,M,Gray,93,4.5,False,False,Express,Venmo,90,4.06,377.58
3441,3441,4,20,Fall,L,Magenta,63,4.3,False,False,2-Day Shipping,PayPal,7,52.14,3284.82
3442,3442,18,42,Fall,XL,Charcoal,96,4.1,False,False,Standard,Credit Card,365,1.0,96.0
3443,3443,16,22,Spring,M,Violet,78,4.3,False,False,Next Day Air,PayPal,7,52.14,4066.92
3444,3444,10,42,Summer,L,Silver,24,5.0,False,False,Free Shipping,Cash,14,26.07,625.68
3445,3445,13,39,Summer,S,Green,63,3.8,False,False,2-Day Shipping,Bank Transfer,14,26.07,1642.41
3446,3446,5,9,Fall,M,Magenta,58,4.9,False,False,Standard,Debit Card,365,1.0,58.0
3447,3447,20,18,Spring,S,Purple,55,5.0,False,False,2-Day Shipping,Cash,7,52.14,2867.7
3448,3448,21,4,Fall,M,Blue,58,4.3,False,False,Express,Bank Transfer,14,26.07,1512.06
3449,3449,24,17,Winter,S,Yellow,28,4.1,False,False,Express,Bank Transfer,14,26.07,729.96
3450,3450,9,16,Spring,M,Brown,37,4.5,False,False,Standard,Cash,30,12.17,450.29
3451,3451,15,45,Spring,M,Pink,78,3.6,False,False,Store Pickup,PayPal,30,12.17,949.26
3452,3452,9,28,Fall,XL,Silver,73,3.0,False,False,Free Shipping,Credit Card,365,1.0,73.0
3453,3453,25,36,Spring,M,Indigo,20,3.7,False,False,Next Day Air,Venmo,14,26.07,521.4
3454,3454,14,1,Winter,L,Pink,60,4.3,False,False,Standard,Venmo,14,26.07,1564.2
3455,3455,4,18,Fall,S,Lavender,71,4.6,False,False,Store Pickup,PayPal,14,26.07,1850.97
3456,3456,19,35,Fall,M,Orange,89,4.7,False,False,Standard,Venmo,365,1.0,89.0
3457,3457,11,43,Fall,M,Red,53,4.6,False,False,Express,Venmo,30,12.17,645.01
3458,3458,6,20,Summer,M,Gray,87,3.0,False,False,Express,Cash,14,26.07,2268.09
3459,3459,6,48,Spring,L,Violet,37,3.4,False,False,Standard,Venmo,90,4.06,150.22
3460,3460,11,35,Fall,L,Green,37,3.8,False,False,Express,PayPal,365,1.0,37.0
3461,3461,7,14,Spring,M,Gold,78,3.1,False,False,Express,Bank Transfer,14,26.07,2033.46
3462,3462,22,50,Spring,S,Maroon,23,4.4,False,False,Standard,Cash,90,4.06,93.38
3463,3463,12,22,Spring,L,Olive,73,4.5,False,False,Standard,Credit Card,90,4.06,296.38
3464,3464,6,19,Fall,M,Yellow,27,2.8,False,False,2-Day Shipping,PayPal,14,26.07,703.89
3465,3465,24,44,Winter,S,Peach,59,2.7,False,False,Next Day Air,PayPal,365,1.0,59.0
3466,3466,1,15,Spring,M,Gold,53,3.4,False,False,Standard,Debit Card,7,52.14,2763.42
3467,3467,17,20,Summer,S,Purple,42,4.6,False,False,Standard,Bank Transfer,365,1.0,42.0
