customer_id,age,age_band,gender,loyalty_tier,segment,is_subscriber,previous_purchases
3456,49,45-54,Female,Developing,Steady mid-tier,False,13
3457,42,35-44,Female,Developing,Steady mid-tier,False,21
3458,64,55-64,Female,Established,High-value regulars,False,29
3459,68,65+,Female,Developing,Steady mid-tier,False,24
3460,68,65+,Female,Developing,Steady mid-tier,False,21
3461,41,35-44,Female,New,High-value regulars,False,5
3462,51,45-54,Female,Loyal,Steady mid-tier,False,47
3463,44,35-44,Female,Established,Steady mid-tier,False,34
3464,27,25-34,Female,Loyal,Steady mid-tier,False,45
3465,36,35-44,Female,Developing,Steady mid-tier,False,12
3466,19,18-24,Female,Established,High-value regulars,False,31
3467,49,45-54,Female,Loyal,Steady mid-tier,False,43
3468,18,18-24,Female,New,Steady mid-tier,False,5
3469,36,35-44,Female,Established,Steady mid-tier,False,36
3470,36,35-44,Female,Developing,Steady mid-tier,False,12
3471,19,18-24,Female,Established,High-value regulars,False,31
3472,43,35-44,Female,Established,High-value regulars,False,31
3473,31,25-34,Female,Developing,High-value regulars,False,15
3474,63,55-64,Female,Developing,High-value regulars,False,11
3475,41,35-44,Female,Developing,Steady mid-tier,False,18
3476,48,45-54,Female,New,Steady mid-tier,False,9
3477,68,65+,Female,Developing,High-value regulars,False,11
3478,53,45-54,Female,Established,High-value regulars,False,38
3479,36,35-44,Female,Loyal,Steady mid-tier,False,42
3480,46,45-54,Female,Loyal,Steady mid-tier,False,41
3481,21,18-24,Female,Loyal,Steady mid-tier,False,45
3482,52,45-54,Female,Loyal,High-value regulars,False,41
3483,66,65+,Female,Established,High-value regulars,False,35
3484,19,18-24,Female,Developing,Steady mid-tier,False,21
3485,44,35-44,Female,Developing,High-value regulars,False,13
3486,50,45-54,Female,Developing,Steady mid-tier,False,23
3487,51,45-54,Female,New,High-value regulars,False,6
3488,25,25-34,Female,Established,Steady mid-tier,False,39
3489,62,55-64,Female,New,Steady mid-tier,False,7
3490,48,45-54,Female,Established,Steady mid-tier,False,32
3491,62,55-64,Female,Loyal,Steady mid-tier,False,43
3492,22,18-24,Female,Developing,Steady mid-tier,False,15
3493,48,45-54,Female,Loyal,Steady mid-tier,False,48
3494,48,45-54,Female,Established,High-value regulars,False,35
3495,62,55-64,Female,Loyal,Steady mid-tier,False,41
3496,24,18-24,Female,Developing,High-value regulars,False,14
3497,39,35-44,Female,Developing,Steady mid-tier,False,22
3498,35,35-44,Female,Developing,Steady mid-tier,False,16
3499,47,45-54,Female,New,Steady mid-tier,False,2
3500,22,18-24,Female,Developing,Steady mid-tier,False,13
3501,38,35-44,Female,Established,Steady mid-tier,False,38
3502,53,45-54,Female,Loyal,High-value regulars,False,43
3503,31,25-34,Female,Established,Steady mid-tier,False,26
3504,31,25-34,Female,Established,High-value regulars,False,39
3505,65,65+,Female,Loyal,Steady mid-tier,False,50
3506,48,45-54,Female,Established,Steady mid-tier,False,40
3507,18,18-24,Female,Developing,High-value regulars,False,12
3508,46,45-54,Female,Established,Steady mid-tier,False,33
3509,52,45-54,Female,Loyal,High-value regulars,False,49
3510,50,45-54,Female,Loyal,Steady mid-tier,False,43
3511,49,45-54,Female,Developing,Steady mid-tier,False,14
3512,69,65+,Female,Developing,Steady mid-tier,False,21
3513,36,35-44,Female,Established,Steady mid-tier,False,31
3514,30,25-34,Female,Established,High-value regulars,False,29
3515,25,25-34,Female,Established,Steady mid-tier,False,32
3516,19,18-24,Female,Developing,High-value regulars,False,16
3517,34,25-34,Female,Established,High-value regulars,False,38
3518,29,25-34,Female,Established,Steady mid-tier,False,34
3519,50,45-54,Female,Established,Steady mid-tier,False,30
3520,31,25-34,Female,Developing,High-value regulars,False,14
3521,41,35-44,Female,Established,Steady mid-tier,False,33
3522,52,45-54,Female,Established,High-value regulars,False,35
3523,27,25-34,Female,Developing,Steady mid-tier,False,13
3524,49,45-54,Female,Established,High-value regulars,False,30
3525,69,65+,Female,Established,Steady mid-tier,False,30
3526,45,45-54,Female,Loyal,Steady mid-tier,False,47
3527,20,18-24,Female,New,Steady mid-tier,False,1
3528,25,25-34,Female,New,High-value regulars,False,1
3529,38,35-44,Female,Established,Steady mid-tier,False,33
3530,55,55-64,Female,Loyal,High-value regulars,False,43
3531,62,55-64,Female,Established,High-value regulars,False,37
3532,54,45-54,Female,Developing,Steady mid-tier,False,23
3533,61,55-64,Female,Developing,Steady mid-tier,False,12
3534,50,45-54,Female,Established,High-value regulars,False,30
3535,65,65+,Female,New,High-value regulars,False,7
3536,68,65+,Female,Developing,Steady mid-tier,False,20
3537,55,55-64,Female,New,Steady mid-tier,False,10
3538,57,55-64,Female,Established,Steady mid-tier,False,40
3539,56,55-64,Female,Developing,Steady mid-tier,False,21
3540,29,25-34,Female,Developing,High-value regulars,False,17
3541,24,18-24,Female,New,High-value regulars,False,5
3542,59,55-64,Female,Developing,Steady mid-tier,False,22
3543,62,55-64,Female,New,High-value regulars,False,5
3544,58,55-64,Female,Developing,Steady mid-tier,False,18
3545,64,55-64,Female,Loyal,Steady mid-tier,False,42
3546,48,45-54,Female,Developing,Steady mid-tier,False,22
3547,60,55-64,Female,Established,High-value regulars,False,37
3548,52,45-54,Female,Developing,Steady mid-tier,False,23
3549,63,55-64,Female,Loyal,Steady mid-tier,False,47
3550,44,35-44,Female,Developing,Steady mid-tier,False,11
3551,63,55-64,Female,Established,High-value regulars,False,32
3552,66,65+,Female,Developing,High-value regulars,False,20
3553,22,18-24,Female,New,Steady mid-tier,False,3
3554,62,55-64,Female,Established,High-value regulars,False,32
3555,39,35-44,Female,New,High-value regulars,False,5
3556,25,25-34,Female,Loyal,Steady mid-tier,False,45
3557,70,65+,Female,Loyal,High-value regulars,False,43
3558,52,45-54,Female,New,Steady mid-tier,False,1
3559,68,65+,Female,New,Steady mid-tier,False,9
3560,18,18-24,Female,Developing,Steady mid-tier,False,13
3561,18,18-24,Female,New,Steady mid-tier,False,5
3562,63,55-64,Female,Established,Steady mid-tier,False,39
3563,47,45-54,Female,New,High-value regulars,False,7
3564,43,35-44,Female,New,Steady mid-tier,False,8
3565,60,55-64,Female,Established,Steady mid-tier,False,40
3566,49,45-54,Female,Established,Steady mid-tier,False,35
3567,28,25-34,Female,Developing,Steady mid-tier,False,14
3568,32,25-34,Female,Established,Steady mid-tier,False,26
3569,29,25-34,Female,Developing,Steady mid-tier,False,14
3570,35,35-44,Female,New,High-value regulars,False,9
3571,23,18-24,Female,Established,Steady mid-tier,False,32
3572,70,65+,Female,Developing,Steady mid-tier,False,15
3573,23,18-24,Female,Developing,Steady mid-tier,False,25
3574,43,35-44,Female,Established,Steady mid-tier,False,27
3575,29,25-34,Female,Established,Steady mid-tier,False,39
3576,61,55-64,Female,Loyal,High-value regulars,False,49
3577,29,25-34,Female,Developing,Steady mid-tier,False,12
3578,66,65+,Female,Developing,High-value regulars,False,13
3579,46,45-54,Female,Developing,Steady mid-tier,False,22
3580,34,25-34,Female,Developing,Steady mid-tier,False,19
3581,51,45-54,Female,New,High-value regulars,False,3
3582,26,25-34,Female,Loyal,High-value regulars,False,50
3583,23,18-24,Female,Developing,Steady mid-tier,False,15
3584,52,45-54,Female,Loyal,Steady mid-tier,False,44
3585,39,35-44,Female,Loyal,Steady mid-tier,False,48
3586,39,35-44,Female,New,Steady mid-tier,False,4
3587,33,25-34,Female,Developing,Steady mid-tier,False,12
3588,33,25-34,Female,Established,Steady mid-tier,False,33
3589,23,18-24,Female,Established,Steady mid-tier,False,40
3590,31,25-34,Female,Established,Steady mid-tier,False,38
3591,27,25-34,Female,Developing,Steady mid-tier,False,19
3592,48,45-54,Female,Established,Steady mid-tier,False,38
3593,61,55-64,Female,Developing,High-value regulars,False,18
3594,63,55-64,Female,Developing,Steady mid-tier,False,24
3595,19,18-24,Female,Established,Steady mid-tier,False,29
3596,21,18-24,Female,Developing,Steady mid-tier,False,14
3597,28,25-34,Female,Loyal,High-value regulars,False,44
3598,29,25-34,Female,Developing,Steady mid-tier,False,18
3599,23,18-24,Female,Developing,High-value regulars,False,19
3600,37,35-44,Female,New,High-value regulars,False,4
3601,67,65+,Female,Developing,High-value regulars,False,25
3602,34,25-34,Female,New,Steady mid-tier,False,3
3603,58,55-64,Female,Established,Steady mid-tier,False,40
3604,45,45-54,Female,New,High-value regulars,False,5
3605,63,55-64,Female,Developing,Steady mid-tier,False,17
3606,68,65+,Female,Established,Steady mid-tier,False,36
3607,41,35-44,Female,Loyal,Steady mid-tier,False,41
3608,50,45-54,Female,Developing,High-value regulars,False,20
3609,24,18-24,Female,New,Steady mid-tier,False,2
3610,21,18-24,Female,Established,Steady mid-tier,False,31
3611,18,18-24,Female,Developing,High-value regulars,False,23
3612,63,55-64,Female,Established,Steady mid-tier,False,30
3613,47,45-54,Female,Established,Steady mid-tier,False,26
3614,58,55-64,Female,Established,Steady mid-tier,False,40
3615,46,45-54,Female,Developing,Steady mid-tier,False,19
3616,35,35-44,Female,New,Steady mid-tier,False,4
3617,42,35-44,Female,Established,Steady mid-tier,False,33
3618,48,45-54,Female,Established,Steady mid-tier,False,29
3619,28,25-34,Female,Loyal,High-value regulars,False,47
3620,44,35-44,Female,Loyal,High-value regulars,False,50
3621,60,55-64,Female,Established,High-value regulars,False,28
3622,38,35-44,Female,New,Steady mid-tier,False,5
3623,46,45-54,Female,Developing,Steady mid-tier,False,12
3624,39,35-44,Female,New,High-value regulars,False,4
3625,22,18-24,Female,Developing,High-value regulars,False,22
3626,44,35-44,Female,Established,High-value regulars,False,32
3627,69,65+,Female,Established,Steady mid-tier,False,32
3628,39,35-44,Female,Loyal,Steady mid-tier,False,48
3629,53,45-54,Female,Established,Steady mid-tier,False,35
3630,52,45-54,Female,Loyal,Steady mid-tier,False,44
3631,65,65+,Female,Established,High-value regulars,False,29
3632,48,45-54,Female,Established,Steady mid-tier,False,26
3633,27,25-34,Female,New,Steady mid-tier,False,3
3634,39,35-44,Female,New,Steady mid-tier,False,1
3635,59,55-64,Female,Developing,Steady mid-tier,False,17
3636,52,45-54,Female,Developing,Steady mid-tier,False,17
3637,50,45-54,Female,Established,High-value regulars,False,36
3638,32,25-34,Female,Established,High-value regulars,False,32
3639,40,35-44,Female,Loyal,Steady mid-tier,False,50
3640,26,25-34,Female,Established,Steady mid-tier,False,39
3641,47,45-54,Female,Developing,Steady mid-tier,False,17
3642,51,45-54,Female,Established,Steady mid-tier,False,39
3643,47,45-54,Female,New,Steady mid-tier,False,5
3644,53,45-54,Female,Loyal,Steady mid-tier,False,47
3645,35,35-44,Female,Developing,High-value regulars,False,18
3646,38,35-44,Female,Established,Steady mid-tier,False,31
3647,69,65+,Female,Established,High-value regulars,False,39
3648,47,45-54,Female,Developing,High-value regulars,False,12
3649,31,25-34,Female,Loyal,High-value regulars,False,45
3650,68,65+,Female,Established,High-value regulars,False,33
3651,51,45-54,Female,New,Steady mid-tier,False,3
3652,20,18-24,Female,New,Steady mid-tier,False,5
3653,27,25-34,Female,Developing,Steady mid-tier,False,23
3654,67,65+,Female,Established,Steady mid-tier,False,39
3655,21,18-24,Female,New,Steady mid-tier,False,10
3656,20,18-24,Female,New,Steady mid-tier,False,4
3657,35,35-44,Female,Developing,Steady mid-tier,False,18
3658,58,55-64,Female,New,Steady mid-tier,False,1
3659,28,25-34,Female,Developing,High-value regulars,False,18
3660,27,25-34,Female,Loyal,Steady mid-tier,False,46
3661,19,18-24,Female,Developing,High-value regulars,False,13
3662,63,55-64,Female,New,Steady mid-tier,False,5
3663,69,65+,Female,Developing,High-value regulars,False,11
3664,65,65+,Female,Loyal,High-value regulars,False,49
3665,63,55-64,Female,New,High-value regulars,False,1
3666,28,25-34,Female,Developing,Steady mid-tier,False,11
3667,67,65+,Female,Loyal,Steady mid-tier,False,47
3668,51,45-54,Female,Developing,Steady mid-tier,False,20
3669,59,55-64,Female,Developing,Steady mid-tier,False,18
3670,25,25-34,Female,Loyal,Steady mid-tier,False,43
3671,31,25-34,Female,New,Steady mid-tier,False,4
3672,62,55-64,Female,Developing,Steady mid-tier,False,20
3673,51,45-54,Female,New,Steady mid-tier,False,7
3674,32,25-34,Female,Established,Steady mid-tier,False,31
3675,35,35-44,Female,Loyal,High-value regulars,False,41
3676,70,65+,Female,New,Steady mid-tier,False,3
3677,19,18-24,Female,Developing,Steady mid-tier,False,16
3678,32,25-34,Female,Loyal,Steady mid-tier,False,43
3679,56,55-64,Female,Established,Steady mid-tier,False,29
3680,53,45-54,Female,New,High-value regulars,False,5
3681,22,18-24,Female,Established,Steady mid-tier,False,30
3682,26,25-34,Female,Established,Steady mid-tier,False,33
3683,42,35-44,Female,Loyal,High-value regulars,False,46
3684,30,25-34,Female,Developing,High-value regulars,False,17
3685,29,25-34,Female,Loyal,High-value regulars,False,47
3686,47,45-54,Female,Developing,Steady mid-tier,False,17
3687,59,55-64,Female,Developing,High-value regulars,False,17
3688,34,25-34,Female,Established,Steady mid-tier,False,28
3689,52,45-54,Female,New,Steady mid-tier,False,8
3690,47,45-54,Female,New,Steady mid-tier,False,8
3691,24,18-24,Female,New,Steady mid-tier,False,4
3692,63,55-64,Female,Developing,High-value regulars,False,24
3693,59,55-64,Female,Established,Steady mid-tier,False,29
3694,66,65+,Female,New,High-value regulars,False,10
3695,45,45-54,Female,Developing,Steady mid-tier,False,11
3696,38,35-44,Female,Developing,Steady mid-tier,False,18
3697,63,55-64,Female,Established,Steady mid-tier,False,26
3698,55,55-64,Female,Established,High-value regulars,False,39
3699,25,25-34,Female,New,Steady mid-tier,False,4
3700,51,45-54,Female,Developing,High-value regulars,False,24
3701,28,25-34,Female,New,Steady mid-tier,False,2
3702,46,45-54,Female,Established,Steady mid-tier,False,36
3703,58,55-64,Female,Established,High-value regulars,False,36
3704,30,25-34,Female,Developing,Steady mid-tier,False,23
3705,68,65+,Female,Established,Steady mid-tier,False,36
3706,28,25-34,Female,New,Steady mid-tier,False,2
3707,26,25-34,Female,Developing,High-value regulars,False,17
3708,35,35-44,Female,Developing,High-value regulars,False,19
3709,40,35-44,Female,Loyal,Steady mid-tier,False,41
3710,31,25-34,Female,Established,Steady mid-tier,False,27
3711,60,55-64,Female,Established,Steady mid-tier,False,32
3712,69,65+,Female,Established,Steady mid-tier,False,33
3713,51,45-54,Female,Developing,Steady mid-tier,False,24
3714,49,45-54,Female,Established,Steady mid-tier,False,31
3715,18,18-24,Female,Established,High-value regulars,False,35
3716,63,55-64,Female,New,Steady mid-tier,False,2
3717,57,55-64,Female,Loyal,Steady mid-tier,False,42
3718,45,45-54,Female,Loyal,Steady mid-tier,False,47
3719,36,35-44,Female,Loyal,Steady mid-tier,False,44
3720,20,18-24,Female,New,Steady mid-tier,False,8
3721,21,18-24,Female,Developing,Steady mid-tier,False,13
3722,62,55-64,Female,New,Steady mid-tier,False,10
3723,23,18-24,Female,New,Steady mid-tier,False,1
3724,26,25-34,Female,New,Steady mid-tier,False,1
3725,30,25-34,Female,Developing,Steady mid-tier,False,18
3726,18,18-24,Female,New,Steady mid-tier,False,2
3727,47,45-54,Female,Established,Steady mid-tier,False,36
3728,41,35-44,Female,Developing,High-value regulars,False,17
3729,62,55-64,Female,New,Steady mid-tier,False,1
3730,28,25-34,Female,Loyal,Steady mid-tier,False,50
3731,46,45-54,Female,New,High-value regulars,False,3
3732,54,45-54,Female,Loyal,Steady mid-tier,False,45
3733,36,35-44,Female,Established,Steady mid-tier,False,28
3734,25,25-34,Female,New,Steady mid-tier,False,6
3735,38,35-44,Female,Established,Steady mid-tier,False,33
3736,38,35-44,Female,Established,Steady mid-tier,False,29
3737,42,35-44,Female,New,Steady mid-tier,False,2
3738,19,18-24,Female,Loyal,Steady mid-tier,False,43
3739,34,25-34,Female,Loyal,Steady mid-tier,False,48
3740,38,35-44,Female,Loyal,High-value regulars,False,43
3741,42,35-44,Female,Established,High-value regulars,False,26
3742,58,55-64,Female,Established,High-value regulars,False,26
3743,56,55-64,Female,Loyal,High-value regulars,False,50
3744,62,55-64,Female,Established,Steady mid-tier,False,36
3745,24,18-24,Female,Established,Steady mid-tier,False,26
3746,60,55-64,Female,New,Steady mid-tier,False,2
3747,53,45-54,Female,Loyal,Steady mid-tier,False,49
3748,26,25-34,Female,Established,Steady mid-tier,False,32
